movie_id,movie_title,director_id,director_name
37028,The Magic Flute,11181,Kenneth Branagh
14560,Paul Blart: Mall Cop,52112,Steve Carr
10330,Freaky Friday,54050,Mark Waters
6957,The 40 Year Old Virgin,41039,Judd Apatow
1934,Shakespeare in Love,18844,John Madden
169917,A Walk Among the Tombstones,2199,Scott Frank
951,Kindergarten Cop,8858,Ivan Reitman
10189,Pineapple Express,64141,David Gordon Green
9454,Ever After: A Cinderella Story,17167,Andy Tennant
2055,Open Range,1269,Kevin Costner
1551,Flatliners,5572,Joel Schumacher
5902,A Bridge Too Far,4786,Richard Attenborough
11460,Red Eye,5140,Wes Craven
9358,Final Destination 2,4755,David R. Ellis
134,"O Brother, Where Art Thou?",1223,Joel Coen
22894,Legion,116357,Scott Stewart
134374,Pain & Gain,865,Michael Bay
1901,In Good Company,3289,Paul Weitz
15028,Clockstoppers,2388,Jonathan Frakes
11509,Silverado,8844,Lawrence Kasdan
7445,Brothers,53334,Jim Sheridan
17047,Agent Cody Banks 2: Destination London,36083,Kevin Allen
62838,New Year's Eve,1201,Garry Marshall
2057,Original Sin,21136,Michael Cristofer
70436,The Raven,11266,James McTeigue
16784,Welcome to Mooseport,18281,Donald Petrie
8011,Highlander: The Final Dimension,53599,Andrew Morahan
31640,Blood and Wine,19450,Bob Rafelson
9092,Snow White: A Tale of Terror,56956,Michael Cohn
2779,The Curse of the Jade Scorpion,1243,Woody Allen
316002,Accidental Love,17883,David O. Russell
316002,Accidental Love,1410294,Stephen Greene
36355,Flipper,129941,Alan Shapiro
238615,Self/less,56512,Tarsem Singh
1985,The Constant Gardener,8557,Fernando Meirelles
615,The Passion of the Christ,2461,Mel Gibson
788,Mrs. Doubtfire,10965,Chris Columbus
380,Rain Man,8246,Barry Levinson
13223,Gran Torino,190,Clint Eastwood
10523,W.,1152,Oliver Stone
8681,Taken,35453,Pierre Morel
239571,The Best of Me,52405,Michael Hoffman
619,The Bodyguard,8843,Mick Jackson
424,Schindler's List,488,Steven Spielberg
50014,The Help,55789,Tate Taylor
162903,The Fifth Estate,15557,Bill Condon
11024,Scooby-Doo 2: Monsters Unleashed,1215,Raja Gosnell
208763,Forbidden Kingdom,238220,Oleg Stepchenko
6466,Freddy vs. Jason,17268,Ronny Yu
254024,The Face of an Angel,172,Michael Winterbottom
12589,Jimmy Neutron: Boy Genius,60237,John A. Davis
7191,Cloverfield,32278,Matt Reeves
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,59649,Michael Pressman
117,The Untouchables,1150,Brian De Palma
6977,No Country for Old Men,1223,Joel Coen
6977,No Country for Old Men,1224,Ethan Coen
168530,Ride Along,20400,Tim Story
634,Bridget Jones's Diary,9158,Sharon Maguire
392,Chocolat,5306,Lasse Hallström
10327,"Legally Blonde 2: Red, White & Blonde",76247,Charles Herman-Wurmfeld
88042,Parental Guidance,58375,Andy Fickman
41630,No Strings Attached,8858,Ivan Reitman
11969,Tombstone,16566,George P. Cosmatos
2085,Romeo Must Die,10765,Andrzej Bartkowiak
794,The Omen,7187,Richard Donner
9286,Final Destination 3,57134,James Wong
77877,The Lucky One,33433,Scott Hicks
1265,Bridge to Terabithia,36697,Gábor Csupó
866,Finding Neverland,12995,Marc Forster
175555,A Madea Christmas,80602,Tyler Perry
75174,The Grey,40223,Joe Carnahan
11096,Hide and Seek,15337,John Polson
8699,Anchorman: The Legend of Ron Burgundy,55710,Adam McKay
769,GoodFellas,1032,Martin Scorsese
10923,Agent Cody Banks,21981,Harald Zwart
11283,Nanny McPhee,64045,Kirk Jones
111,Scarface,1150,Brian De Palma
11676,Nothing to Lose,4489,Steve Oedekerk
746,The Last Emperor,4956,Bernardo Bertolucci
77866,Contraband,67813,Baltasar Kormákur
9416,Money Talks,11091,Brett Ratner
7345,There Will Be Blood,4762,Paul Thomas Anderson
14317,The Wild Thornberrys Movie,78488,Cathy Malkasian
14317,The Wild Thornberrys Movie,78485,Jeff McGrath
20694,Rugrats Go Wild,86439,Norton Virgien
20694,Rugrats Go Wild,86437,John Eng
12277,Undercover Brother,72024,Malcolm D. Lee
9779,The Sisterhood of the Traveling Pants,29009,Ken Kwapis
2140,Kiss of the Dragon,21931,Chris Nahon
12620,The House Bunny,66563,Fred Wolf
14177,Beauty Shop,62116,Bille Woodruff
198185,Million Dollar Arm,50767,Craig Gillespie
227156,The Giver,13015,Phillip Noyce
10735,What a Girl Wants,66960,Dennie Gordon
11351,Jeepers Creepers 2,56349,Victor Salva
10030,Good Luck Chuck,1098,Mark Helfrich
10623,Cradle 2 the Grave,10765,Andrzej Bartkowiak
590,The Hours,468,Stephen Daldry
9655,She's the Man,58375,Andy Fickman
1268,Mr. Bean's Holiday,16356,Steve Bendelack
11237,Anacondas: The Hunt for the Blood Orchid,56998,Dwight H. Little
190955,Blood Ties,19866,Guillaume Canet
5123,August Rush,41285,Kirsten Sheridan
4518,Elizabeth,37630,Shekhar Kapur
11932,Bride of Chucky,17268,Ronny Yu
11165,Tora! Tora! Tora!,2087,Richard Fleischer
11165,Tora! Tora! Tora!,31074,Kinji Fukasaku
11165,Tora! Tora! Tora!,68412,Toshio Masuda
6116,Spice World,47974,Bob Spiers
57431,The Sitter,64141,David Gordon Green
21724,Dance Flick,59229,Damien Dante Wayans
278,The Shawshank Redemption,4027,Frank Darabont
9290,Crocodile Dundee in Los Angeles,18254,Simon Wincer
11543,Kingpin,7395,Bobby Farrelly
11543,Kingpin,7396,Peter Farrelly
284536,The Gambler,77357,Rupert Wyatt
152737,August: Osage County,47333,John Wells
13374,Ice Princess,125544,Tim Fywell
8976,A Lot Like Love,24248,Nigel Cole
319888,Eddie the Eagle,974,Dexter Fletcher
9469,He Got Game,5281,Spike Lee
1909,Don Juan DeMarco,25210,Jeremy Leven
22971,Dear John,5306,Lasse Hallström
34813,The Losers,31119,Sylvain White
46261,Don't Be Afraid of the Dark,135601,Troy Nixey
10431,War,65190,Philip G. Atwell
8051,Punch-Drunk Love,4762,Paul Thomas Anderson
9352,EuroTrip,57405,Jeff Schaffer
10167,Half Past Dead,27005,Don Michael Paul
18147,Unaccompanied Minors,116805,Paul Feig
17170,"Bright Lights, Big City",14838,James Bridges
18975,The Adventures of Pinocchio,18308,Steve Barron
15487,The Greatest Game Ever Played,2053,Bill Paxton
22825,The Box,1577,Richard Kelly
11152,The Ruins,68352,Carter Smith
1831,The Next Best Thing,19304,John Schlesinger
43931,My Soul to Take,5140,Wes Craven
10591,The Girl Next Door,65734,Luke Greenfield
10861,Maximum Risk,26767,Ringo Lam
12770,Stealing Harvard,73499,Bruce McCulloch
276907,Legend,4723,Brian Helgeland
10074,Hot Rod,62854,Akiva Schaffer
65055,Shark Night,4755,David R. Ellis
10397,Angela's Ashes,9168,Alan Parker
200505,Draft Day,8858,Ivan Reitman
11954,Lifeforce,10051,Tobe Hooper
60309,The Conspirator,4135,Robert Redford
9787,Lords of Dogtown,19850,Catherine Hardwicke
293646,The 33,437833,Patricia Riggen
6978,Big Trouble in Little China,11770,John Carpenter
133698,Fly Me to the Moon,8392,Pascal Chaumeil
59440,Warrior,77003,Gavin O'Connor
1770,Michael Collins,17016,Neil Jordan
10655,Gettysburg,66088,Ronald F. Maxwell
8988,Stop-Loss,2836,Kimberly Peirce
15992,Abandon,2945,Stephen Gaghan
17707,Brokedown Palace,42171,Jonathan Kaplan
77883,The Possession,22676,Ole Bornedal
40001,Mrs. Winterbourne,24318,Richard Benjamin
64639,Straw Dogs,21526,Rod Lurie
9903,The Hoax,5306,Lasse Hallström
21338,Stone Cold,63709,Craig R. Baxley
20766,The Road,53333,John Hillcoat
24264,Sheena,6778,John Guillermin
19803,Underclassman,74062,Marcos Siega
20309,Say It Isn't So,7409,J.B. Rogers
9912,The World's Fastest Indian,21370,Roger Donaldson
9067,Tank Girl,56891,Rachel Talalay
27360,King's Ransom,109695,Jeffrey W. Byrd
8338,Blindness,8557,Fernando Meirelles
168705,BloodRayne,23799,Uwe Boll
72113,Carnage,3556,Roman Polanski
9729,Where the Truth Lies,56205,Atom Egoyan
94352,Cirque du Soleil: Worlds Away,5524,Andrew Adamson
22256,Without Limits,11057,Robert Towne
12404,Me and Orson Welles,564,Richard Linklater
152742,The Best Offer,65314,Giuseppe Tornatore
11699,The Bad Lieutenant: Port of Call - New Orleans,6818,Werner Herzog
49953,A Turtle's Tale: Sammy's Adventures,76100,Ben Stassen
48034,Little White Lies,19866,Guillaume Canet
39845,Love Ranch,18596,Taylor Hackford
25353,The True Story of Puss 'n Boots,93592,Jérôme Deschamps
25353,The True Story of Puss 'n Boots,151175,Pascal Hérold
25353,The True Story of Puss 'n Boots,1051654,Macha Makeïeff
36696,Space Dogs,115999,Inna Evlannikova
36696,Space Dogs,116000,Svyatoslav Ushakov
109091,The Counselor,578,Ridley Scott
38543,Ironclad,83730,Jonathan English
33157,Waterloo,38131,Sergey Bondarchuk
290864,Kung Fu Jungle,70703,Teddy Chan
242166,Red Sky,16214,Mario Van Peebles
859,Dangerous Liaisons,3224,Stephen Frears
83770,On the Road,8574,Walter Salles
168,Star Trek IV: The Voyage Home,1749,Leonard Nimoy
1246,Rocky Balboa,16483,Sylvester Stallone
4233,Scream 2,5140,Wes Craven
174751,Jane Got a Gun,77003,Gavin O'Connor
184098,Think Like a Man Too,20400,Tim Story
2069,The Whole Nine Yards,21217,Jonathan Lynn
1788,Footloose,18378,Herbert Ross
11635,Old School,57130,Todd Phillips
177,The Fisher King,280,Terry Gilliam
3600,I Still Know What You Did Last Summer,33279,Danny Cannon
2621,Return to Me,5149,Bonnie Hunt
10358,Zack and Miri Make a Porno,19303,Kevin Smith
10480,Nurse Betty,58689,Neil LaBute
10313,The Men Who Stare at Goats,31511,Grant Heslov
18828,Double Take,21792,George Gallo
3558,"Girl, Interrupted",366,James Mangold
13476,Win a Date with Tad Hamilton!,36797,Robert Luketic
10208,Muppets from Space,49903,Tim Hill
24961,The Wiz,39996,Sidney Lumet
20697,Ready to Rumble,53177,Brian Robbins
20761,Play It to the Bone,4037,Ron Shelton
70868,I Don't Know How She Does It,32983,Douglas McGrath
43593,Piranha 3D,59291,Alexandre Aja
6478,Beyond the Sea,1979,Kevin Spacey
40688,Meet the Deedles,72258,Steve Boyum
26672,The Thief and the Cobbler,116100,Richard Williams
45881,The Bridge of San Luis Rey,130482,Mary McGuckian
41283,Faster,66121,"George Tillman, Jr."
4935,Howl's Moving Castle,608,Hayao Miyazaki
19908,Zombieland,91268,Ruben Fleischer
10663,The Waterboy,57370,Frank Coraci
1891,The Empire Strikes Back,10930,Irvin Kershner
9737,Bad Boys,865,Michael Bay
37137,The Naked Gun 2½: The Smell of Fear,12987,David Zucker
9532,Final Destination,57134,James Wong
10316,The Ides of March,1461,George Clooney
2787,Pitch Black,28239,David Twohy
12658,Someone Like You...,3417,Tony Goldwyn
152601,Her,5953,Spike Jonze
10866,Joy Ride,21053,John Dahl
227707,The Adventurer: The Curse of the Midas Box,558177,Jonathan Newman
21349,Anywhere But Here,39819,Wayne Wang
19150,The Crew,84165,Michael Dinner
70435,Haywire,1884,Steven Soderbergh
580,Jaws: The Revenge,15663,Joseph Sargent
9819,Marvin's Room,59635,Jerry Zaks
13579,The Longshots,29783,Fred Durst
20024,The End of the Affair,17016,Neil Jordan
2453,Harley Davidson and the Marlboro Man,18254,Simon Wincer
6973,In the Valley of Elah,455,Paul Haggis
11156,Coco Before Chanel,48583,Anne Fontaine
354110,Forsaken,25873,Jon Cassar
22215,Cheri,3224,Stephen Frears
11632,Vanity Fair,6495,Mira Nair
30596,Bodyguards and Assassins,70703,Teddy Chan
3021,1408,29605,Mikael Håfström
957,Spaceballs,14639,Mel Brooks
256917,The Water Diviner,934,Russell Crowe
251,Ghost,3415,Jerry Zucker
544,There's Something About Mary,7395,Bobby Farrelly
544,There's Something About Mary,7396,Peter Farrelly
11395,The Santa Clause,58072,John Pasquin
14635,The Rookie,54040,John Lee Hancock
13680,The Game Plan,58375,Andy Fickman
688,The Bridges of Madison County,190,Clint Eastwood
11090,The Animal,65734,Luke Greenfield
783,Gandhi,4786,Richard Attenborough
228194,The Hundred-Foot Journey,5306,Lasse Hallström
1642,The Net,11472,Irwin Winkler
10950,I Am Sam,16853,Jessie Nelson
235260,Son of God,235820,Christopher Spencer
277,Underworld,3950,Len Wiseman
8999,Derailed,29605,Mikael Håfström
11323,The Informant!,1884,Steven Soderbergh
10445,Shadowlands,4786,Richard Attenborough
11453,Deuce Bigalow: European Gigolo,69498,Mike Bigelow
146239,Delivery Man,1375201,Ken Scott
205588,Our Kind of Traitor,113600,Susanna White
10878,Saving Silverman,17494,Dennis Dugan
82650,Diary of a Wimpy Kid: Dog Days,33183,David Bowers
10279,Summer of Sam,5281,Spike Lee
2294,Jay and Silent Bob Strike Back,19303,Kevin Smith
2176,The Glass House,12632,Daniel Sackheim
270487,"Hail, Caesar!",1223,Joel Coen
270487,"Hail, Caesar!",1224,Ethan Coen
19366,Josie and the Pussycats,13614,Deborah Kaplan
19366,Josie and the Pussycats,13615,Harry Elfont
204082,Homefront,5501,Gary Fleder
24100,The Little Vampire,15868,Uli Edel
1599,I Heart Huckabees,17883,David O. Russell
5550,RoboCop 3,44056,Fred Dekker
30379,Megiddo: The Omega Code 2,84981,Brian Trenchard-Smith
30379,Megiddo: The Omega Code 2,1318092,Paul J. Lombardi
42586,Darling Lili,1927,Blake Edwards
17709,Dudley Do-Right,28904,Hugh Wilson
287948,The Transporter Refueled,928490,Camille Delamarre
7548,The Libertine,52894,Laurence Dunmore
9075,Black Book,10491,Paul Verhoeven
11661,Joyeux Noël,70221,Christian Carion
109513,Hit & Run,51298,Dax Shepard
109513,Hit & Run,140372,David Palmer
12085,Mad Money,17397,Callie Khouri
204922,Before I Go to Sleep,17608,Rowan Joffe
38985,Sorcerer,15175,William Friedkin
44113,Stone,96166,John Curran
21494,Moliere,64575,Laurent Tirard
164457,Out of the Furnace,65167,Scott Cooper
4566,Michael Clayton,19242,Tony Gilroy
17795,My Fellow Americans,13426,Peter Segal
1073,Arlington Road,11676,Mark Pellington
153158,Underdogs,84714,Juan José Campanella
81836,To Rome with Love,1243,Woody Allen
10724,Firefox,190,Clint Eastwood
9473,"South Park: Bigger, Longer & Uncut",34517,Trey Parker
2196,Death at a Funeral,7908,Frank Oz
1499,Teenage Mutant Ninja Turtles III,76418,Stuart Gillard
20857,Hardball,53177,Brian Robbins
82693,Silver Linings Playbook,17883,David O. Russell
1646,Freedom Writers,2163,Richard LaGravenese
44944,For Colored Girls,80602,Tyler Perry
4108,The Transporter,18865,Louis Leterrier
4108,The Transporter,35452,Corey Yuen Kwai
8456,Never Back Down,55075,Jeff Wadlow
7341,The Rage: Carrie 2,102634,Katt Shea
19255,Away We Go,39,Sam Mendes
10187,Swing Vote,64139,Joshua Michael Stern
31005,Moonlight Mile,11887,Brad Silberling
49517,Tinker Tailor Soldier Spy,74396,Tomas Alfredson
44857,Molly,72624,John Duigan
50780,The Beaver,1038,Jodie Foster
16363,The Best Little Whorehouse in Texas,4967,Colin Higgins
1946,eXistenZ,224,David Cronenberg
85,Raiders of the Lost Ark,488,Steven Spielberg
772,Home Alone 2: Lost in New York,10965,Chris Columbus
840,Close Encounters of the Third Kind,488,Steven Spielberg
9682,Pulse,58514,Jim Sonzero
96,Beverly Hills Cop II,893,Tony Scott
10678,Bringing Down the House,20739,Adam Shankman
274,The Silence of the Lambs,16294,Jonathan Demme
8872,Wayne's World,58448,Penelope Spheeris
16290,Jackass 3D,56578,Jeff Tremaine
579,Jaws 2,16187,Jeannot Szwarc
14405,Beverly Hills Chihuahua,1215,Raja Gosnell
138843,The Conjuring,2127,James Wan
11637,Are We There Yet?,13581,Brian Levant
226486,Tammy,170820,Ben Falcone
1584,School of Rock,564,Richard Linklater
9312,Mortal Kombat,4014,Paul W.S. Anderson
12153,White Chicks,35689,Keenen Ivory Wayans
65057,The Descendants,13235,Alexander Payne
8326,Holes,12989,Andrew Davis
35690,The Last Song,114597,Julie Anne Robinson
76203,12 Years a Slave,72757,Steve McQueen
13497,Drumline,80215,Charles Stone III
35688,Why Did I Get Married Too?,80602,Tyler Perry
162,Edward Scissorhands,510,Tim Burton
296096,Me Before You,1096867,Thea Sharrock
103370,Madea's Witness Protection,80602,Tyler Perry
1051,The French Connection,15175,William Friedkin
376659,Bad Moms,52114,Jon Lucas
376659,Bad Moms,226089,Scott Moore
10073,Date Movie,35694,Jason Friedberg
10073,Date Movie,35734,Aaron Seltzer
16690,Return to Never Land,1027737,Robin Budd
16690,Return to Never Land,1027738,Donovan Cook
273895,Selma,929825,Ava DuVernay
14873,The Jungle Book 2,142007,Steve Trenbirth
8968,Boogeyman,56435,Stephen T. Kay
9963,Premonition,61087,Mennan Yapo
15655,The Tigger Movie,93301,Jun Falkenstein
21208,Orphan,59521,Jaume Collet-Serra
272878,Max,52358,Boaz Yakin
9760,Epic Movie,35694,Jason Friedberg
9760,Epic Movie,35734,Aaron Seltzer
314365,Spotlight,17867,Tom McCarthy
13279,Lakeview Terrace,58689,Neil LaBute
1975,The Grudge 2,20310,Takashi Shimizu
33644,How Stella Got Her Groove Back,70777,Kevin Rodney Sullivan
1649,Bill & Ted's Bogus Journey,18357,Peter Hewitt
9895,Man of the Year,8246,Barry Levinson
9570,The Black Hole,47893,Gary Nelson
27579,The American,45052,Anton Corbijn
16052,Selena,16395,Gregory Nava
40264,Vampires Suck,35694,Jason Friedberg
40264,Vampires Suck,35734,Aaron Seltzer
1164,Babel,223,Alejandro González Iñárritu
239678,This Is Where I Leave You,17825,Shawn Levy
14359,Doubt,26095,John Patrick Shanley
3989,Team America: World Police,34517,Trey Parker
76617,Texas Chainsaw 3D,97026,John Luessenhop
1710,Copycat,15148,Jon Amiel
4258,Scary Movie 5,72024,Malcolm D. Lee
20391,Paint Your Wagon,86051,Joshua Logan
10139,Milk,5216,Gus Van Sant
335778,Risen,8300,Kevin Reynolds
9645,Ghost Ship,57521,Steve Beck
55465,A Very Harold & Kumar Christmas,222470,Todd Strauss-Schulson
617,Wild Things,9200,John McNaughton
19904,The Stepfather,45627,Nelson McCormick
48289,The Debt,18844,John Madden
243,High Fidelity,3224,Stephen Frears
6933,One Missed Call,51445,Eric Valette
17182,Eye for an Eye,19304,John Schlesinger
8848,The Bank Job,21370,Roger Donaldson
38,Eternal Sunshine of the Spotless Mind,201,Michel Gondry
38303,You Again,58375,Andy Fickman
1266,Street Kings,19769,David Ayer
107985,The World's End,11090,Edgar Wright
14043,Nancy Drew,41549,Andrew Fleming
19901,Daybreakers,56501,Michael Spierig
19901,Daybreakers,56502,Peter Spierig
34016,She's Out of My League,111686,Jim Field Smith
59860,Monte Carlo,56789,Thomas Bezucha
10069,Stay Alive,62768,William Brent Bell
9588,Quigley Down Under,18254,Simon Wincer
12819,Alpha and Omega,61970,Ben Gluck
12819,Alpha and Omega,131242,Anthony Bell
9954,The Covenant,16938,Renny Harlin
10115,Stick It,53014,Jessica Bendinger
25132,Shorts,2294,Robert Rodriguez
577,To Die For,5216,Gus Van Sant
328387,Nerve,142272,Henry Joost
328387,Nerve,142276,Ariel Schulman
12690,Appaloosa,228,Ed Harris
9945,Vampires,11770,John Carpenter
539,Psycho,2636,Alfred Hitchcock
13596,My Best Friend's Girl,26502,Howard Deutch
226857,Endless Love,129718,Shana Feste
13159,Georgia Rule,1201,Garry Marshall
47941,Under the Rainbow,54590,Steve Rash
526,Ladyhawke,7187,Richard Donner
22796,Simon Birch,16837,Mark Steven Johnson
2355,Reign Over Me,24173,Mike Binder
5915,Into the Wild,2228,Sean Penn
9842,School for Scoundrels,57130,Todd Phillips
61012,Silent Hill: Revelation 3D,69593,Michael J. Bassett
755,From Dusk Till Dawn,2294,Robert Rodriguez
13682,Pooh's Heffalump Movie,73161,Frank Nissen
9089,Home for the Holidays,1038,Jodie Foster
9470,Kung Fu Hustle,57607,Stephen Chow
18357,The Country Bears,64149,Peter Hastings
7979,The Kite Runner,12995,Marc Forster
470,21 Grams,223,Alejandro González Iñárritu
